PMT, p0, p1, p2, T1, T2, r1, r2, uncertainty_p0, uncertainty_p1, uncertainty_p2, uncertainty_T1, uncertainty_T2, uncertainty_r1, uncertainty_r2
447, 18.024962359993005, 66.1203525344101, 0.034833596648156, 7.926579541604622, 8.448753872052244, 0.2916463678722938, 0.0797666433143335, 0.8681703337409233, 0.1120879817856488, 0.0010693388858398, 0.2594507816288838, 0.253643348872702, 0.0249488717716234, 0.0121191920886137
448, 21.229410789693503, 65.86958829929925, 0.0329611810699021, 8.486385133628673, 8.56142562240672, 0.2035053775593352, 0.0789764517803622, 1.0261216363608503, 0.1076851362782755, 0.0010547785624211, 0.3142421063177205, 0.2980255718589237, 0.0207276847276626, 0.0161827131168983
449, 19.36204538837964, 65.83115929187589, 0.0330160826253947, 8.285036241700993, 8.393143605453032, 0.2309219389151962, 0.086827790885734, 0.9085196940086974, 0.1018088683497137, 0.000964274046825, 0.2825709615773661, 0.2466787149573407, 0.0227731867985071, 0.0136402836241971
450, 15.605930224141211, 65.7262746628475, 0.0365130339275594, 9.27911272142386, 8.97112782240633, 0.3181293853785584, 0.3084125773926113, 1.4420689002609757, 0.2041582818049802, 0.0021147924526227, 0.5063844638679416, 0.2815362646048324, 0.0513824519396528, 0.0571438253845317
451, 17.892296774529324, 65.92977876948336, 0.0334040666481763, 8.18306123417763, 9.049839199837038, 0.2649877475923062, 0.1001244132073916, 0.7906046523803519, 0.0979924240890918, 0.0009227768376427, 0.2368062163066847, 0.227378339025932, 0.0215607607129154, 0.0167124027636894
452, 18.32973378538508, 66.09155847719119, 0.0356508529728413, 7.826116965642959, 8.256134206556512, 0.3106862245639852, 0.1129284944689638, 1.304766275110338, 0.1701524750653675, 0.0016171117034926, 0.3903720084444833, 0.3288745633653455, 0.0385925379973305, 0.0213854788682349
453, 20.62857804740957, 65.76027729656107, 0.033857546158771, 8.492309490800867, 8.612152333125582, 0.193826075349162, 0.0978461064872647, 1.0300459785284786, 0.1174820205497267, 0.001210047399669, 0.3390841675575817, 0.2794607731306164, 0.02123944337593, 0.0205531186984715
454, 18.66578105930316, 65.69283409314251, 0.0324265394534018, 8.340798954111703, 8.274189917993427, 0.1989739792863297, 0.067515862823484, 1.011444593547323, 0.1284391537398137, 0.0012249784137876, 0.3878277212452012, 0.4046428190587978, 0.0254083551720694, 0.0169926450163182
455, 20.864152263473716, 65.88070481069025, 0.0334423108504933, 8.307775718023986, 8.806212941796938, 0.2219791413073081, 0.0845146441681902, 1.2629369207527668, 0.1384193990412489, 0.0013411893988092, 0.3700314905022108, 0.3321642343456721, 0.0277409967329666, 0.0183921949054767
456, 24.04758277915513, 65.88902367573554, 0.03265420682809, 8.113147110547649, 8.285686062206084, 0.2057632940986345, 0.0816611742248908, 1.429430422822425, 0.1336346776109253, 0.0012649548465252, 0.3692014206487338, 0.3336590976834644, 0.0268653835485691, 0.0192432687414581
457, 19.35809115436198, 66.31342236286682, 0.0367615597943899, 7.805092390582593, 8.476311609675111, 0.3131835682000369, 0.1062387739915433, 1.343848578822216, 0.1714288488746951, 0.0015689597315431, 0.3846769049641692, 0.291011974542843, 0.0392335856240091, 0.018810602205966
458, 19.04410189843947, 66.1513604684099, 0.0358942855799551, 8.380945399861085, 8.940382669492662, 0.2698886308905548, 0.09269746519517, 0.8466125248970239, 0.1115465863327161, 0.0010272317084075, 0.2662552989499304, 0.2337500138267207, 0.0235177585996511, 0.0141074921940522
459, 18.78974591666449, 65.96462651578425, 0.0350990416778611, 7.961221812121976, 8.60373213249672, 0.266761349861109, 0.0851341625206457, 0.8767675996046631, 0.1114317573269102, 0.0010565716094747, 0.2570958316324297, 0.24117720547176, 0.022943195421895, 0.0119338821678387
460, 19.408156932454204, 65.93524288343467, 0.0348306099805193, 7.769343162341361, 8.612247046731538, 0.2813242136473392, 0.0839646550775433, 0.9504377039750032, 0.1184544330738325, 0.0011460882301083, 0.2922765249395898, 0.3371088567439712, 0.0272394973249799, 0.0181051599699306
461, 19.14861497338647, 65.98322539151883, 0.0344204930333032, 7.913375707504355, 8.552431833833296, 0.2690836655753879, 0.0789826685298888, 0.8898792621605811, 0.1021727722170374, 0.0009842870604487, 0.248464888813285, 0.21939734728445, 0.021869740948742, 0.0107428479404952
462, 17.765554552690684, 66.1204676707866, 0.0353908040663528, 7.935683813532619, 8.503602323675004, 0.3079883934577924, 0.1096055876883451, 1.4193121748104438, 0.1844954442209062, 0.0017146196244289, 0.4008483520720501, 0.3115322732295161, 0.0407052771851607, 0.0204828049381767
463, 19.16083120620851, 65.89760300409763, 0.0338505749224141, 8.019163343422518, 8.637498150193235, 0.2420626085004077, 0.0617444885717428, 0.7583045097495793, 0.0934682873505771, 0.0009009392559887, 0.2468982277841892, 0.3152915630889853, 0.0198917517496276, 0.0122472565898517
